               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,            0.036326,           0.0085645,           0.0019253,             0.90852,             0.93853,             0.97611,             0.36764,            0.043967,           0.0057403,           0.0009681,            0.003565,            0.003565,            0.003565
                 132,            0.034465,           0.0081082,           0.0021484,             0.87739,             0.89681,             0.94671,             0.47552,            0.037756,           0.0055217,            0.000825,           0.0035155,           0.0035155,           0.0035155
                 133,              0.0344,            0.008975,           0.0018076,             0.89535,             0.95605,             0.97204,             0.43329,            0.040905,           0.0055825,          0.00080306,            0.003466,            0.003466,            0.003466
                 134,            0.033879,           0.0087432,           0.0014124,             0.90686,             0.93056,             0.94741,             0.41813,            0.041217,            0.005458,          0.00079996,           0.0034165,           0.0034165,           0.0034165
                 135,            0.030874,           0.0084012,           0.0014866,             0.84094,             0.97062,             0.91111,             0.49493,            0.033273,           0.0056227,          0.00066841,            0.003367,            0.003367,            0.003367
                 136,            0.036151,           0.0070589,           0.0014151,             0.87519,             0.91261,             0.91371,             0.24021,            0.053827,           0.0055518,          0.00061075,           0.0033175,           0.0033175,           0.0033175
                 137,            0.043899,           0.0087794,           0.0014338,             0.90295,             0.96311,             0.96169,             0.51612,            0.035572,           0.0051698,          0.00062585,            0.003268,            0.003268,            0.003268
                 138,            0.032458,           0.0084957,           0.0011447,             0.94823,             0.91402,             0.98361,             0.45138,            0.038708,            0.004961,          0.00061834,           0.0032185,           0.0032185,           0.0032185
                 139,            0.033159,           0.0090066,           0.0014534,             0.90403,             0.98695,             0.96947,             0.56027,            0.033103,           0.0049528,          0.00061714,            0.003169,            0.003169,            0.003169
                 140,            0.034652,           0.0079195,           0.0015163,             0.94095,             0.94124,             0.98316,             0.40723,            0.037595,           0.0051076,          0.00060926,           0.0031195,           0.0031195,           0.0031195
                 141,            0.033111,           0.0081926,           0.0013802,             0.92948,              0.9562,             0.95314,               0.555,            0.030579,           0.0049595,          0.00065775,             0.00307,             0.00307,             0.00307
                 142,            0.033599,           0.0086862,            0.001901,             0.96095,             0.98991,             0.98727,             0.48456,            0.036612,           0.0048209,          0.00067705,           0.0030205,           0.0030205,           0.0030205
                 143,            0.032072,           0.0081761,           0.0012896,             0.95772,             0.94907,             0.97304,             0.59203,            0.028231,           0.0046436,          0.00079768,            0.002971,            0.002971,            0.002971
                 144,             0.03291,           0.0076015,           0.0016496,             0.96571,             0.98451,             0.98914,             0.41565,            0.042576,           0.0048376,          0.00074789,           0.0029215,           0.0029215,           0.0029215
                 145,            0.035818,           0.0089848,           0.0015368,             0.96576,             0.97857,             0.98595,             0.64055,            0.028746,           0.0045755,          0.00076169,            0.002872,            0.002872,            0.002872
                 146,            0.030929,           0.0078402,           0.0021871,             0.97316,             0.98563,             0.99244,             0.54297,            0.033035,           0.0046156,          0.00069645,           0.0028225,           0.0028225,           0.0028225
                 147,            0.029786,           0.0083897,           0.0016315,             0.98264,             0.97857,             0.99107,             0.63271,            0.027468,           0.0046373,          0.00068268,            0.002773,            0.002773,            0.002773
                 148,            0.032075,           0.0078007,           0.0018348,             0.98297,             0.99286,             0.99289,             0.43379,            0.038127,           0.0048001,          0.00060511,           0.0027235,           0.0027235,           0.0027235
                 149,             0.03361,           0.0084063,           0.0012902,             0.97704,             0.98571,             0.99285,             0.65487,            0.026075,           0.0046447,          0.00063028,            0.002674,            0.002674,            0.002674
                 150,            0.030682,           0.0080783,           0.0011394,             0.97165,             0.98564,             0.99249,             0.46805,            0.039498,           0.0048957,          0.00058101,           0.0026245,           0.0026245,           0.0026245
                 151,            0.034773,           0.0080353,           0.0011283,             0.95854,             0.98571,             0.98552,             0.64292,            0.025386,           0.0045197,          0.00061138,            0.002575,            0.002575,            0.002575
                 152,            0.031771,           0.0078813,           0.0014599,              0.9656,             0.98564,             0.98393,             0.49463,            0.036437,           0.0045944,          0.00056587,           0.0025255,           0.0025255,           0.0025255
                 153,            0.030286,           0.0083772,           0.0016448,             0.96577,              0.9811,             0.98986,             0.64181,            0.025745,           0.0042928,          0.00058568,            0.002476,            0.002476,            0.002476
